timeTag,devStatus,devDeep,devSpeed,dataTemp,dataConv,dataP,dataSal,dataSV,dataPH,dataZ,dataY,iatitude,longitude,shipSpeed,oceanDeep
2020-06-20 14:54:14,0,11.13599967956543,0.2539999783039093,27.994400024414062,34.334599304199216,12.138239860534668,55.27620086669922,1540.802001953125,1021.9437866210938,23.796000289916996,79.07220001220703,,,2,1200
2020-06-20 14:54:15,0,11.12333313624064,-0.3400000035762787,27.979666392008465,34.34450022379557,12.124433199564615,55.27550061543783,1540.780008951823,1021.9561665852864,23.783333778381348,79.05883534749348,,,2,1200
2020-06-20 14:54:16,0,10.920000076293944,0.11833332479000092,27.981666564941406,34.345499674479164,11.902799924214682,55.27816645304362,1540.7816569010415,1021.9553426106772,23.785000165303547,79.06316502888997,,,2,1200
2020-06-20 14:54:17,0,10.622856957571846,-0.22285715171269008,27.99285697937012,34.33642850603376,11.578914369855609,55.27728598458426,1540.7914341517858,1021.9437168666294,23.794285910470144,79.07157135009766,,,2,1200
2020-06-20 14:54:18,0,10.8757141658238,0.2400000095367432,27.99171393258231,34.336856842041016,11.854528427124023,55.27685764857701,1540.7942592075892,1021.9454345703124,23.792856761387416,79.06971522739956,,,2,1200
2020-06-20 14:54:19,0,11.266666412353516,0.4633333384990692,27.95699977874756,34.36116727193197,12.280666510264078,55.27550061543783,1540.75,1021.9766743977864,23.763333638509117,79.03883361816406,,,2,1200
2020-06-20 14:54:20,0,11.34571429661342,0.23857139689581736,27.970714024135045,34.35171399797712,12.366828509739468,55.2760009765625,1540.77001953125,1021.9654279436384,23.774285997663224,79.05028642926898,,,2,1200
2020-06-20 14:54:21,0,11.18666648864746,0.003333340088526408,27.9701665242513,34.35033353169759,12.193466663360596,55.27366574605306,1540.7649943033855,1021.963826497396,23.775000254313152,79.04866536458333,,,2,1200
2020-06-20 14:54:22,1,10.948333422342936,-0.1866666575272878,27.95466677347819,34.36166636149088,11.933683077494305,55.27333196004232,1540.7383422851562,1021.9763387044272,23.7616662979126,79.03499857584636,,,2,1200
2020-06-20 14:54:23,1,10.931428636823382,0.2857142984867096,27.968571526663645,34.350142342703684,11.915257045200892,55.27128546578543,1540.7571498325892,1021.9630126953124,23.77428572518485,79.04556928362165,,,2,1200
2020-06-20 14:54:24,1,11.891666571299234,1.5466666519641876,27.99233341217041,34.33450063069662,12.96191660563151,55.27483367919922,1540.8100179036458,1021.9476623535156,23.793333689371742,79.06816736857097,,,2,1200
2020-06-20 14:54:25,1,13.967142922537668,2.1471428871154785,27.980713980538503,34.34742900303432,15.224185398646764,55.28171484810965,1540.8314383370537,1021.9702758789062,23.78285680498396,79.06457192557198,,,2,1200
2020-06-20 14:54:26,1,17.110000292460125,3.361666659514109,27.97866662343343,34.346333821614586,18.64989980061849,55.279833475748696,1540.8816731770833,1021.9836832682292,23.77999973297119,79.05983479817708,,,2,1200
2020-06-20 14:54:27,1,20.83142880031041,4.072857107434954,27.95828574044364,34.35457175118582,22.706257138933456,55.27114268711635,1540.9071393694196,1022.0121547154018,23.764285768781388,79.03542872837612,,,2,1200
2020-06-20 14:54:28,1,25.31000010172526,4.994999845822652,27.98266696929932,34.343000411987305,27.587900161743164,55.28233337402344,1541.0233357747395,1022.0148417154948,23.78666655222575,79.06900024414062,,,2,1200
2020-06-20 14:54:29,1,29.8116668065389,4.543333212534587,28.041666348775227,34.300000508626304,32.49471632639567,55.28350003560384,1541.183329264323,1021.9823303222656,23.83666642506917,79.12016677856445,,,2,1200
2020-06-20 14:54:30,1,34.70000012715658,5.371666669845581,27.99366633097331,34.31850051879883,37.82299931844076,55.26233355204264,1541.1799926757812,1022.033162434896,23.795000076293945,79.0573336283366,,,2,1200
2020-06-20 14:54:31,1,40.13714272635324,5.561428580965314,27.94528606959752,34.3278568812779,43.749485560825896,55.22742898123605,1541.1728515625,1022.0792846679688,23.752857208251957,78.98028564453125,,,2,1200
2020-06-20 14:54:32,1,46.3542856488909,5.632857152393886,27.82285690307617,34.33714294433594,50.52617154802595,55.11614227294922,1541.0171421595985,1022.152858189174,23.648571286882675,78.76471601213727,,,2,1200
2020-06-20 14:54:33,1,52.33666610717773,6.375,27.63949998219808,34.3088321685791,57.04696718851725,54.88766670227051,1540.6800130208333,1022.2166646321616,23.49333381652832,78.38100051879883,,,2,1200
2020-06-20 14:54:34,1,57.76833279927572,5.18666672706604,27.32266680399577,34.3489990234375,62.96748288472494,54.6168327331543,1540.1016642252605,1022.3721618652344,23.224999745686848,77.8418337504069,,,2,1200
2020-06-20 14:54:35,1,63.59571293422154,5.340000084468296,27.167428697858536,34.34585789271763,69.31932830810547,54.45428630283901,1539.845703125,1022.4447195870536,23.091429029192245,77.54571424211774,,,2,1200
2020-06-20 14:54:36,1,69.26666641235352,5.465000033378601,27.062666575113933,34.367000579833984,75.50066757202148,54.37716738382975,1539.7233072916667,1022.5184936523438,23.00500011444092,77.38216654459636,,,2,1200
2020-06-20 14:54:37,1,74.47166570027669,5.659999926884969,27.050833384195965,34.31633377075195,81.17411677042644,54.29583295186361,1539.731669108073,1022.5066731770834,22.99333318074544,77.28916676839192,,,2,1200
2020-06-20 14:54:38,1,80.05833307902019,5.821666677792867,26.99983310699463,34.32700030008952,87.26358413696289,54.2603333791097,1539.7216796875,1022.5548400878906,22.951666196187336,77.21200052897136,,,2,1200
2020-06-20 14:54:39,1,85.81142970493862,5.472857202802386,26.9622859954834,34.32971409388951,93.53445761544364,54.22742789132254,1539.7343052455358,1022.5935756138392,22.91857147216797,77.14599936349052,,,2,1200
2020-06-20 14:54:40,1,91.27333323160808,5.880000074704488,26.90183385213216,34.32583363850912,99.48793156941731,54.161834081014,1539.6849975585938,1022.6335042317708,22.86833318074544,77.03016789754231,,,2,1200
2020-06-20 14:54:41,1,96.74000004359654,5.418571335928781,26.779571533203125,34.36357225690569,105.44659968784876,54.08999906267439,1539.5371268136162,1022.723859514509,22.76142828805106,76.85142953055245,,,2,1200
2020-06-20 14:54:42,1,101.88499959309895,5.806666612625122,26.677000045776367,34.36000061035156,111.0546506245931,53.98100026448568,1539.384989420573,1022.7758280436198,22.675000190734863,76.65599950154622,,,2,1200
2020-06-20 14:54:43,1,107.0757130214146,5.14000003678458,26.40500014168876,34.40085710797991,116.71252768380302,53.75785664149693,1538.8871547154015,1022.9147077287946,22.444285801478795,76.20214298793248,,,2,1200
2020-06-20 14:54:44,1,112.25499979654948,5.453333218892415,25.849166870117188,34.50566609700521,122.3579495747884,53.32916704813639,1537.7833251953125,1023.190175374349,21.97333367665609,75.30250040690105,,,2,1200
